Well,Run,Voltage,Current
A4,10.0,0.399706,3.377484e-06
A4,11.0,0.40454199999999996,3.230485e-06
A4,12.0,0.40454199999999996,3.219985e-06
A4,13.0,0.40454199999999996,3.2129849999999998e-06
A4,14.0,0.40454199999999996,3.205985e-06
A4,15.0,0.40454199999999996,3.197236e-06
A4,16.0,0.40454199999999996,3.191985e-06
A4,17.0,0.40454199999999996,3.184986e-06
A4,18.0,0.409377,3.1814849999999997e-06
A4,19.0,0.409377,3.177986e-06
A4,20.0,0.409377,3.174485e-06
A5,1.0,0.254652,3.751983e-06
A5,2.0,0.40454199999999996,3.340734e-06
A5,3.0,0.40454199999999996,3.366985e-06
A5,4.0,0.40454199999999996,3.358235e-06
A5,5.0,0.40454199999999996,3.349484e-06
A5,6.0,0.40454199999999996,3.342485e-06
A5,7.0,0.40454199999999996,3.331985e-06
A5,8.0,0.409377,3.323234e-06
A5,9.0,0.409377,3.316235e-06
A5,10.0,0.409377,3.309235e-06
A5,11.0,0.409377,3.170985e-06
A5,12.0,0.41421199999999997,3.156985e-06
A5,13.0,0.41421199999999997,3.151736e-06
A5,14.0,0.41421199999999997,3.148235e-06
A5,15.0,0.41421199999999997,3.144736e-06
A5,16.0,0.41421199999999997,3.137735e-06
A5,17.0,0.41421199999999997,3.132485e-06
A5,18.0,0.41421199999999997,3.127235e-06
A5,19.0,0.41421199999999997,3.123736e-06
A5,20.0,0.41421199999999997,3.120235e-06
A6,1.0,0.254652,3.695983e-06
A6,2.0,0.38520099999999996,3.3284849999999998e-06
A6,3.0,0.38520099999999996,3.370485e-06
A6,4.0,0.38520099999999996,3.354734e-06
A6,5.0,0.390036,3.344235e-06
A6,6.0,0.390036,3.335484e-06
A6,7.0,0.390036,3.323235e-06
A6,8.0,0.39487099999999997,3.314485e-06
A6,9.0,0.39487099999999997,3.303984e-06
A6,10.0,0.39487099999999997,3.2987349999999998e-06
A6,11.0,0.399706,3.1552349999999998e-06
A6,12.0,0.399706,3.146485e-06
A6,13.0,0.399706,3.139486e-06
A6,14.0,0.399706,3.134236e-06
A6,15.0,0.399706,3.123736e-06
A6,16.0,0.40454199999999996,3.120235e-06
A6,17.0,0.40454199999999996,3.118486e-06
A6,18.0,0.40454199999999996,3.111486e-06
A6,19.0,0.40454199999999996,3.107985e-06
A6,20.0,0.40454199999999996,3.102736e-06
A7,1.0,0.254652,3.583984e-06
A7,2.0,0.39487099999999997,3.382734e-06
A7,3.0,0.39487099999999997,3.410734e-06
A7,4.0,0.399706,3.398485e-06
A7,5.0,0.399706,3.386234e-06
A7,6.0,0.399706,3.379234e-06
A7,7.0,0.399706,3.366984e-06
A7,8.0,0.399706,3.359985e-06
A7,9.0,0.40454199999999996,3.352985e-06
A7,10.0,0.40454199999999996,3.347735e-06
A7,11.0,0.40454199999999996,3.204235e-06
A7,12.0,0.40454199999999996,3.195485e-06
A7,13.0,0.409377,3.184986e-06
A7,14.0,0.409377,3.177985e-06
A7,15.0,0.409377,3.176236e-06
A7,16.0,0.409377,3.169236e-06
A7,17.0,0.409377,3.1639859999999997e-06
A7,18.0,0.409377,3.162235e-06
A7,19.0,0.409377,3.156985e-06
A7,20.0,0.409377,3.149985e-06
A8,1.0,0.254652,4.31198e-06
A8,2.0,0.39487099999999997,3.356484e-06
A8,3.0,0.39487099999999997,3.424734e-06
A8,4.0,0.399706,3.4282339999999997e-06
A8,5.0,0.399706,3.419484e-06
A8,6.0,0.399706,3.407234e-06
A8,7.0,0.399706,3.398484e-06
A8,8.0,0.399706,3.387984e-06
A8,9.0,0.40454199999999996,3.380985e-06
A8,10.0,0.40454199999999996,3.377484e-06
A8,11.0,0.40454199999999996,3.232235e-06
A8,12.0,0.40454199999999996,3.218235e-06
A8,13.0,0.40454199999999996,3.2112349999999998e-06
