Well,Run,Voltage,Current
A8,9.0,0.399706,3.380984e-06
A8,10.0,0.399706,3.373985e-06
A8,11.0,0.399706,3.218235e-06
A8,12.0,0.399706,3.204235e-06
A8,13.0,0.399706,3.190235e-06
A8,14.0,0.399706,3.179735e-06
A8,15.0,0.40454199999999996,3.170985e-06
A8,16.0,0.40454199999999996,3.1639859999999997e-06
A8,17.0,0.40454199999999996,3.1552349999999998e-06
A8,18.0,0.40454199999999996,3.146486e-06
A8,19.0,0.40454199999999996,3.141235e-06
A8,20.0,0.40454199999999996,3.1359859999999997e-06
A9,1.0,0.390036,3.275985e-06
A9,2.0,0.39487099999999997,3.4002339999999997e-06
A9,3.0,0.399706,3.419484e-06
A9,4.0,0.39487099999999997,3.412484e-06
A9,5.0,0.399706,3.410734e-06
A9,6.0,0.399706,3.401985e-06
A9,7.0,0.399706,3.391484e-06
A9,8.0,0.399706,3.3862349999999998e-06
A9,9.0,0.399706,3.380984e-06
A9,10.0,0.40454199999999996,3.3722339999999998e-06
A9,11.0,0.40454199999999996,3.228735e-06
A9,12.0,0.40454199999999996,3.2112349999999998e-06
A9,13.0,0.40454199999999996,3.198985e-06
A9,14.0,0.40454199999999996,3.188485e-06
A9,15.0,0.40454199999999996,3.176236e-06
A9,16.0,0.40454199999999996,3.169236e-06
A9,17.0,0.40454199999999996,3.160486e-06
A9,18.0,0.409377,3.1552349999999998e-06
A9,19.0,0.409377,3.148236e-06
A9,20.0,0.409377,3.144735e-06
B1,2.0,0.41421199999999997,3.786983e-06
B1,3.0,0.41421199999999997,3.989981e-06
B1,4.0,0.41421199999999997,4.0249819999999995e-06
B1,5.0,0.41421199999999997,4.012732e-06
B1,6.0,0.41421199999999997,3.986482e-06
B1,7.0,0.41421199999999997,3.963732e-06
B1,8.0,0.41421199999999997,3.942731e-06
B1,9.0,0.41421199999999997,3.919982e-06
B1,10.0,0.41421199999999997,3.898982e-06
B1,11.0,0.41421199999999997,3.641733e-06
B1,12.0,0.41421199999999997,3.6207329999999998e-06
B1,13.0,0.41421199999999997,3.599733e-06
B1,14.0,0.41421199999999997,3.5752339999999998e-06
B1,15.0,0.41421199999999997,3.559484e-06
B1,16.0,0.41421199999999997,3.5437339999999997e-06
B1,17.0,0.41421199999999997,3.529734e-06
B1,18.0,0.41421199999999997,3.5157339999999997e-06
B1,19.0,0.41421199999999997,3.498234e-06
B1,20.0,0.41421199999999997,3.484234e-06
B10,1.0,0.399706,3.352985e-06
B10,2.0,0.399706,3.412484e-06
B10,3.0,0.399706,3.407234e-06
B10,4.0,0.40454199999999996,3.403734e-06
B10,5.0,0.399706,3.391485e-06
B10,6.0,0.40454199999999996,3.386234e-06
B10,7.0,0.40454199999999996,3.3844849999999997e-06
B10,8.0,0.40454199999999996,3.3739839999999998e-06
B10,9.0,0.40454199999999996,3.368734e-06
B10,10.0,0.40454199999999996,3.361735e-06
B10,11.0,0.40454199999999996,3.2129849999999998e-06
B10,12.0,0.409377,3.204235e-06
B10,13.0,0.409377,3.191985e-06
B10,14.0,0.409377,3.186735e-06
B10,15.0,0.409377,3.177985e-06
B10,16.0,0.409377,3.170985e-06
B10,17.0,0.409377,3.169235e-06
B10,18.0,0.409377,3.160485e-06
B10,19.0,0.409377,3.156985e-06
B10,20.0,0.41421199999999997,3.149985e-06
B11,1.0,0.254652,1.679992e-06
B11,2.0,0.254652,6.15997e-07
B11,3.0,0.25948699999999997,5.59997e-07
B11,4.0,0.25948699999999997,5.59997e-07
B11,5.0,0.25948699999999997,5.59997e-07
B11,6.0,0.25948699999999997,5.59997e-07
B11,7.0,0.25948699999999997,5.59997e-07
B11,8.0,0.25948699999999997,5.59997e-07
B11,9.0,0.25948699999999997,5.59997e-07
B11,10.0,0.25948699999999997,5.59997e-07
B11,11.0,0.25948699999999997,5.59997e-07
B11,12.0,0.25948699999999997,5.59997e-07
B11,13.0,0.25948699999999997,5.59997e-07
B11,14.0,0.264322,5.31997e-07
B11,15.0,0.25948699999999997,5.59997e-07
B11,16.0,0.25948699999999997,5.59997e-07
B11,17.0,0.264322,5.31997e-07
B11,18.0,0.25948699999999997,5.59997e-07
B11,19.0,0.264322,5.31997e-07
B11,20.0,0.25948699999999997,5.59997e-07
B12,1.0,0.254652,1.9039909999999999e-06
B12,2.0,0.254652,6.15997e-07
B12,3.0,0.254652,5.59997e-07
B12,4.0,0.25948699999999997,5.59997e-07
B12,5.0,0.254652,5.59997e-07
B12,6.0,0.254652,5.59997e-07
B12,7.0,0.254652,5.59997e-07
B12,8.0,0.254652,5.59997e-07
B12,9.0,0.254652,5.59997e-07
B12,10.0,0.254652,5.59997e-07
B12,11.0,0.25948699999999997,5.59997e-07
B12,12.0,0.25948699999999997,5.59997e-07
B12,13.0,0.264322,5.31997e-07
B12,14.0,0.264322,5.31997e-07
B12,15.0,0.264322,5.31997e-07
B12,16.0,0.264322,5.31997e-07
B12,17.0,0.264322,5.31997e-07
B12,18.0,0.25948699999999997,5.03997e-07
B12,19.0,0.25948699999999997,5.03997e-07
B12,20.0,0.264322,5.31997e-07
B2,1.0,0.380366,3.380985e-06
B2,2.0,0.38520099999999996,3.461484e-06
B2,3.0,0.38520099999999996,3.471984e-06
B2,4.0,0.38520099999999996,3.461484e-06
B2,5.0,0.390036,3.447484e-06
B2,6.0,0.390036,3.436984e-06
B2,7.0,0.390036,3.419484e-06
B2,8.0,0.390036,3.408984e-06
B2,9.0,0.39487099999999997,3.4002339999999997e-06
B2,10.0,0.39487099999999997,3.384484e-06
B2,11.0,0.39487099999999997,3.226985e-06
B2,12.0,0.399706,3.216485e-06
B2,13.0,0.399706,3.204235e-06
B2,14.0,0.399706,3.188485e-06
B2,15.0,0.399706,3.179735e-06
B2,16.0,0.399706,3.167485e-06
B2,17.0,0.399706,3.158735e-06
B2,18.0,0.399706,3.1517349999999997e-06
B2,19.0,0.399706,3.141236e-06
B2,20.0,0.399706,3.1377359999999998e-06
B3,1.0,0.370695,4.168481e-06
B3,2.0,0.390036,3.324984e-06
B3,3.0,0.39487099999999997,3.331985e-06
B3,4.0,0.39487099999999997,3.3267349999999998e-06
B3,5.0,0.39487099999999997,3.321485e-06
B3,6.0,0.399706,3.314485e-06
B3,7.0,0.399706,3.307485e-06
B3,8.0,0.399706,3.2969849999999997e-06
B3,9.0,0.399706,3.291735e-06
B3,10.0,0.40454199999999996,3.284735e-06
B3,11.0,0.40454199999999996,3.139485e-06
B3,12.0,0.40454199999999996,3.121985e-06
B3,13.0,0.40454199999999996,3.114986e-06
B3,14.0,0.40454199999999996,3.1079859999999998e-06
B3,15.0,0.40454199999999996,3.099236e-06
B3,16.0,0.40454199999999996,3.090486e-06
B3,17.0,0.40454199999999996,3.086986e-06
B3,18.0,0.40454199999999996,3.0799859999999998e-06
B3,19.0,0.40454199999999996,3.076486e-06
B3,20.0,0.40454199999999996,3.071235e-06
B4,1.0,0.390036,3.338985e-06
B4,2.0,0.39487099999999997,3.440484e-06
B4,3.0,0.39487099999999997,3.449234e-06
B4,4.0,0.399706,3.443984e-06
B4,5.0,0.399706,3.440484e-06
B4,6.0,0.399706,3.4317339999999998e-06
B4,7.0,0.399706,3.422984e-06
B4,8.0,0.399706,3.415984e-06
B4,9.0,0.40454199999999996,3.405484e-06
B4,10.0,0.40454199999999996,3.4002339999999997e-06
B4,11.0,0.40454199999999996,3.244485e-06
B4,12.0,0.40454199999999996,3.228735e-06
B4,13.0,0.40454199999999996,3.221735e-06
B4,14.0,0.40454199999999996,3.2129849999999998e-06
B4,15.0,0.40454199999999996,3.205985e-06
B4,16.0,0.40454199999999996,3.200735e-06
B4,17.0,0.40454199999999996,3.191985e-06
B4,18.0,0.409377,3.186735e-06
B4,19.0,0.409377,3.177985e-06
B4,20.0,0.409377,3.177985e-06
B5,1.0,0.39487099999999997,3.135985e-06
B5,2.0,0.39487099999999997,3.407234e-06
B5,3.0,0.399706,3.4019839999999998e-06
B5,4.0,0.399706,3.394984e-06
B5,5.0,0.399706,3.386234e-06
B5,6.0,0.399706,3.375735e-06
B5,7.0,0.40454199999999996,3.366984e-06
B5,8.0,0.40454199999999996,3.358234e-06
B5,9.0,0.40454199999999996,3.351235e-06
B5,10.0,0.40454199999999996,3.345984e-06
B5,11.0,0.40454199999999996,3.193735e-06
B5,12.0,0.409377,3.1814849999999997e-06
B5,13.0,0.409377,3.169235e-06
B5,14.0,0.409377,3.162235e-06
B5,15.0,0.409377,3.158735e-06
B5,16.0,0.409377,3.149985e-06
B5,17.0,0.409377,3.142985e-06
B5,18.0,0.409377,3.1377359999999998e-06
B5,19.0,0.409377,3.130736e-06
B5,20.0,0.41421199999999997,3.125486e-06
B6,1.0,0.38520099999999996,3.317985e-06
B6,2.0,0.390036,3.426484e-06
B6,3.0,0.390036,3.436984e-06
B6,4.0,0.39487099999999997,3.426484e-06
B6,5.0,0.39487099999999997,3.415984e-06
B6,6.0,0.399706,3.405484e-06
B6,7.0,0.399706,3.394985e-06
B6,8.0,0.399706,3.382734e-06
B6,9.0,0.399706,3.372235e-06
B6,10.0,0.399706,3.365235e-06
B6,11.0,0.40454199999999996,3.207735e-06
B6,12.0,0.40454199999999996,3.191985e-06
B6,13.0,0.40454199999999996,3.183236e-06
B6,14.0,0.40454199999999996,3.169236e-06
B6,15.0,0.40454199999999996,3.158736e-06
B6,16.0,0.40454199999999996,3.149985e-06
B6,17.0,0.409377,3.141236e-06
B6,18.0,0.409377,3.134235e-06
B6,19.0,0.409377,3.127235e-06
B6,20.0,0.409377,3.121986e-06
B7,1.0,0.399706,3.3284849999999998e-06
B7,2.0,0.399706,3.405484e-06
B7,3.0,0.399706,3.403734e-06
B7,4.0,0.399706,3.393235e-06
B7,5.0,0.40454199999999996,3.377484e-06
B7,6.0,0.40454199999999996,3.366984e-06
B7,7.0,0.40454199999999996,3.354734e-06
B7,8.0,0.40454199999999996,3.340735e-06
B7,9.0,0.409377,3.331985e-06
B7,10.0,0.409377,3.319735e-06
B7,11.0,0.409377,3.1657359999999998e-06
B7,12.0,0.409377,3.144736e-06
B7,13.0,0.41421199999999997,3.134235e-06
B7,14.0,0.41421199999999997,3.123736e-06
B7,15.0,0.41421199999999997,3.113235e-06
B7,16.0,0.41421199999999997,3.104485e-06
B7,17.0,0.41421199999999997,3.093986e-06
B7,18.0,0.41421199999999997,3.086986e-06
B7,19.0,0.41421199999999997,3.072986e-06
B7,20.0,0.41421199999999997,3.064236e-06
B8,1.0,0.390036,3.307485e-06
B8,2.0,0.39487099999999997,3.3862349999999998e-06
B8,3.0,0.40454199999999996,3.4002339999999997e-06
B8,4.0,0.40454199999999996,3.382734e-06
B8,5.0,0.409377,3.366984e-06
B8,6.0,0.41421199999999997,3.359984e-06
B8,7.0,0.419047,3.361734e-06
B8,8.0,0.423882,3.352985e-06
B8,9.0,0.423882,3.345984e-06
B8,10.0,0.43355299999999997,3.333735e-06
B8,11.0,0.43355299999999997,3.17711e-06
B8,12.0,0.43355299999999997,3.1683599999999998e-06
B8,13.0,0.43355299999999997,3.162235e-06
B8,14.0,0.43355299999999997,3.15786e-06
B8,15.0,0.43355299999999997,3.15086e-06
B8,16.0,0.43355299999999997,3.142986e-06
B8,17.0,0.43355299999999997,3.134235e-06
B8,18.0,0.43355299999999997,3.1079859999999998e-06
B8,19.0,0.42871699999999996,3.121986e-06
B8,20.0,0.42871699999999996,3.11936e-06
B9,1.0,0.370695,3.398485e-06
B9,2.0,0.375531,3.475484e-06
B9,3.0,0.375531,3.482484e-06
B9,4.0,0.375531,3.471984e-06
B9,5.0,0.380366,3.464984e-06
B9,6.0,0.380366,3.454484e-06
B9,7.0,0.380366,3.443984e-06
B9,8.0,0.380366,3.433484e-06
B9,9.0,0.38520099999999996,3.424734e-06
B9,10.0,0.38520099999999996,3.415984e-06
B9,11.0,0.38520099999999996,3.258485e-06
B9,12.0,0.38520099999999996,3.242735e-06
B9,13.0,0.390036,3.232235e-06
B9,14.0,0.390036,3.226985e-06
B9,15.0,0.390036,3.216485e-06
B9,16.0,0.390036,3.205985e-06
B9,17.0,0.390036,3.200735e-06
B9,18.0,0.390036,3.195485e-06
B9,19.0,0.390036,3.188485e-06
B9,20.0,0.390036,3.184986e-06
C1,2.0,0.41421199999999997,3.821982e-06
C1,3.0,0.409377,4.010982e-06
C1,4.0,0.409377,4.021482e-06
C1,5.0,0.409377,3.9987319999999995e-06
C1,6.0,0.409377,3.974232e-06
C1,7.0,0.409377,3.953232e-06
C1,8.0,0.41421199999999997,3.926982e-06
C1,9.0,0.41421199999999997,3.905982e-06
C1,10.0,0.41421199999999997,3.8832319999999996e-06
C1,11.0,0.41421199999999997,3.652233e-06
C1,12.0,0.41421199999999997,3.625983e-06
C1,13.0,0.409377,3.610233e-06
C1,14.0,0.41421199999999997,3.5909829999999998e-06
C1,15.0,0.409377,3.580483e-06
C1,16.0,0.409377,3.564734e-06
C1,17.0,0.41421199999999997,3.550734e-06
C1,18.0,0.409377,3.538484e-06
C1,19.0,0.409377,3.522734e-06
C1,20.0,0.409377,3.513984e-06
C10,1.0,0.399706,3.293485e-06
C10,2.0,0.399706,3.414234e-06
C10,3.0,0.399706,3.415984e-06
C10,4.0,0.399706,3.408984e-06
C10,5.0,0.40454199999999996,3.398484e-06
C10,6.0,0.40454199999999996,3.393234e-06
C10,7.0,0.40454199999999996,3.387984e-06
C10,8.0,0.40454199999999996,3.377484e-06
C10,9.0,0.40454199999999996,3.370485e-06
C10,10.0,0.40454199999999996,3.365234e-06
C10,11.0,0.409377,3.2112349999999998e-06
C10,12.0,0.409377,3.202485e-06
C10,13.0,0.409377,3.191985e-06
C10,14.0,0.409377,3.188485e-06
C10,15.0,0.409377,3.179735e-06
C10,16.0,0.409377,3.179735e-06
C10,17.0,0.409377,3.172736e-06
C10,18.0,0.409377,3.165735e-06
C10,19.0,0.409377,3.163985e-06
C10,20.0,0.409377,3.1552349999999998e-06
C11,1.0,0.254652,1.679992e-06
C11,2.0,0.254652,6.15997e-07
C11,3.0,0.25948699999999997,5.59997e-07
C11,4.0,0.25948699999999997,5.59997e-07
C11,5.0,0.25948699999999997,5.59997e-07
C11,6.0,0.25948699999999997,5.59997e-07
C11,7.0,0.25948699999999997,5.59997e-07
C11,8.0,0.254652,5.59997e-07
C11,9.0,0.254652,5.59997e-07
C11,10.0,0.264322,5.31997e-07
C11,11.0,0.264322,5.31997e-07
C11,12.0,0.264322,5.31997e-07
C11,13.0,0.264322,5.31997e-07
C11,14.0,0.25948699999999997,5.59997e-07
C11,15.0,0.264322,5.31997e-07
C11,16.0,0.264322,5.03997e-07
C11,17.0,0.25948699999999997,5.59997e-07
C11,18.0,0.25948699999999997,5.03997e-07
C11,19.0,0.25948699999999997,5.03997e-07
C11,20.0,0.25948699999999997,5.03997e-07
C12,1.0,0.254652,2.407989e-06
C12,2.0,0.254652,6.15997e-07
C12,3.0,0.254652,6.15997e-07
C12,4.0,0.254652,5.59997e-07
C12,5.0,0.254652,5.59997e-07
C12,6.0,0.254652,5.59997e-07
C12,7.0,0.254652,5.59997e-07
C12,8.0,0.254652,5.59997e-07
C12,9.0,0.254652,5.59997e-07
C12,10.0,0.254652,5.59997e-07
C12,11.0,0.254652,5.03997e-07
C12,12.0,0.254652,5.59997e-07
C12,13.0,0.254652,5.03997e-07
C12,14.0,0.254652,5.03997e-07
C12,15.0,0.254652,5.03997e-07
C12,16.0,0.254652,5.03997e-07
C12,17.0,0.254652,5.03997e-07
C12,18.0,0.254652,5.03997e-07
C12,19.0,0.254652,5.03997e-07
C12,20.0,0.254652,5.03997e-07
C2,1.0,0.399706,3.289985e-06
C2,2.0,0.399706,3.414234e-06
C2,3.0,0.399706,3.4317339999999998e-06
C2,4.0,0.399706,3.424734e-06
C2,5.0,0.40454199999999996,3.414234e-06
C2,6.0,0.40454199999999996,3.4002339999999997e-06
C2,7.0,0.409377,3.387984e-06
C2,8.0,0.40454199999999996,3.3739839999999998e-06
C2,9.0,0.409377,3.363485e-06
C2,10.0,0.409377,3.351235e-06
C2,11.0,0.409377,3.198985e-06
C2,12.0,0.409377,3.179735e-06
C2,13.0,0.409377,3.167485e-06
C2,14.0,0.41421199999999997,3.158735e-06
C2,15.0,0.409377,3.148236e-06
C2,16.0,0.41421199999999997,3.139485e-06
C2,17.0,0.41421199999999997,3.130736e-06
C2,18.0,0.41421199999999997,3.1237349999999997e-06
C2,19.0,0.41421199999999997,3.113236e-06
C2,20.0,0.409377,3.1062359999999997e-06
C3,1.0,0.375531,3.307485e-06
C3,2.0,0.38520099999999996,3.380985e-06
C3,3.0,0.38520099999999996,3.398484e-06
C3,4.0,0.38520099999999996,3.391484e-06
C3,5.0,0.38520099999999996,3.373985e-06
C3,6.0,0.390036,3.365234e-06
C3,7.0,0.390036,3.358235e-06
C3,8.0,0.390036,3.349485e-06
C3,9.0,0.390036,3.340734e-06
C3,10.0,0.39487099999999997,3.333735e-06
C3,11.0,0.39487099999999997,3.1814849999999997e-06
C3,12.0,0.39487099999999997,3.169236e-06
C3,13.0,0.39487099999999997,3.1552349999999998e-06
C3,14.0,0.39487099999999997,3.148236e-06
C3,15.0,0.39487099999999997,3.142986e-06
C3,16.0,0.399706,3.134235e-06
C3,17.0,0.399706,3.130736e-06
C3,18.0,0.399706,3.123736e-06
C3,19.0,0.399706,3.118486e-06
C3,20.0,0.399706,3.111486e-06
C4,1.0,0.35619,3.3249849999999997e-06
C4,2.0,0.361025,3.422984e-06
C4,3.0,0.36585999999999996,3.447484e-06
C4,4.0,0.36585999999999996,3.443984e-06
C4,5.0,0.370695,3.433484e-06
C4,6.0,0.370695,3.4299839999999998e-06
C4,7.0,0.370695,3.415984e-06
C4,8.0,0.375531,3.405484e-06
C4,9.0,0.375531,3.398485e-06
C4,10.0,0.375531,3.391484e-06
C4,11.0,0.380366,3.226985e-06
C4,12.0,0.380366,3.219985e-06
C4,13.0,0.380366,3.205985e-06
C4,14.0,0.380366,3.198985e-06
C4,15.0,0.380366,3.191985e-06
C4,16.0,0.38520099999999996,3.184986e-06
C4,17.0,0.38520099999999996,3.174485e-06
C4,18.0,0.38520099999999996,3.165735e-06
C4,19.0,0.38520099999999996,3.160485e-06
C4,20.0,0.38520099999999996,3.1552349999999998e-06
C5,1.0,0.390036,3.279485e-06
C5,2.0,0.39487099999999997,3.387984e-06
C5,3.0,0.39487099999999997,3.4002339999999997e-06
C5,4.0,0.39487099999999997,3.398484e-06
C5,5.0,0.399706,3.387984e-06
C5,6.0,0.399706,3.379235e-06
C5,7.0,0.399706,3.377485e-06
