Well,Run,Voltage,Current
A3,33.0,0.41421199999999997,7.01856e-07
A3,34.0,0.409377,7.00106e-07
A3,35.0,0.41421199999999997,6.9934e-07
A3,36.0,0.41421199999999997,6.97481e-07
A3,37.0,0.409377,6.97043e-07
A3,38.0,0.419047,6.975899999999999e-07
A3,39.0,0.409377,6.97043e-07
A3,40.0,0.409377,6.93871e-07
A3,41.0,0.25948699999999997,3.35998e-07
A4,1.0,0.375531,3.289985e-06
A4,2.0,0.380366,3.321485e-06
A4,3.0,0.380366,3.303985e-06
A4,4.0,0.38520099999999996,3.293485e-06
A4,5.0,0.38520099999999996,3.282985e-06
A4,6.0,0.390036,3.275985e-06
A4,7.0,0.390036,3.2689849999999998e-06
A4,8.0,0.39487099999999997,3.261985e-06
A4,9.0,0.39487099999999997,3.254985e-06
A4,10.0,0.39487099999999997,3.249735e-06
A4,11.0,0.399706,1.834866e-06
A4,12.0,0.40454199999999996,1.821741e-06
A4,13.0,0.40454199999999996,1.8191159999999999e-06
A4,14.0,0.40454199999999996,1.815616e-06
A4,15.0,0.40454199999999996,1.811241e-06
A4,16.0,0.40454199999999996,1.809491e-06
A4,17.0,0.40454199999999996,1.806866e-06
A4,18.0,0.40454199999999996,1.805991e-06
A4,19.0,0.40454199999999996,1.8042409999999999e-06
A4,20.0,0.409377,1.799866e-06
A4,21.0,0.41421199999999997,1.092432e-06
A4,22.0,0.41421199999999997,1.077995e-06
A4,23.0,0.41421199999999997,1.0731819999999999e-06
A4,24.0,0.409377,1.071432e-06
A4,25.0,0.409377,1.068807e-06
A4,26.0,0.409377,1.067495e-06
A4,27.0,0.41421199999999997,1.065745e-06
A4,28.0,0.41421199999999997,1.066182e-06
A4,29.0,0.409377,1.063995e-06
A4,30.0,0.419047,1.063995e-06
A4,31.0,0.419047,7.266839999999999e-07
A4,32.0,0.423882,7.1334e-07
A4,33.0,0.419047,7.08528e-07
A4,34.0,0.423882,7.07215e-07
A4,35.0,0.419047,7.06996e-07
A4,36.0,0.419047,7.06668e-07
A4,37.0,0.423882,7.05684e-07
A4,38.0,0.419047,7.05793e-07
A4,39.0,0.419047,7.05137e-07
A4,40.0,0.423882,7.03934e-07
A4,41.0,0.278827,3.21998e-07
A5,1.0,0.38520099999999996,3.272485e-06
A5,2.0,0.390036,3.286485e-06
A5,3.0,0.390036,3.261985e-06
A5,4.0,0.39487099999999997,3.247985e-06
A5,5.0,0.39487099999999997,3.2392349999999997e-06
A5,6.0,0.399706,3.230485e-06
A5,7.0,0.399706,3.228735e-06
A5,8.0,0.399706,3.221735e-06
A5,9.0,0.40454199999999996,3.216485e-06
A5,10.0,0.40454199999999996,3.2112349999999998e-06
A5,11.0,0.409377,1.822616e-06
A5,12.0,0.40454199999999996,1.810366e-06
A5,13.0,0.409377,1.8033659999999999e-06
A5,14.0,0.409377,1.8007419999999999e-06
A5,15.0,0.409377,1.796366e-06
A5,16.0,0.409377,1.792867e-06
A5,17.0,0.409377,1.791992e-06
A5,18.0,0.409377,1.7884919999999999e-06
A5,19.0,0.41421199999999997,1.7884919999999999e-06
A5,20.0,0.41421199999999997,1.784116e-06
A5,21.0,0.419047,1.084557e-06
A5,22.0,0.419047,1.070995e-06
A5,23.0,0.419047,1.06662e-06
A5,24.0,0.419047,1.065745e-06
A5,25.0,0.419047,1.06312e-06
A5,26.0,0.419047,1.06312e-06
A5,27.0,0.419047,1.06137e-06
A5,28.0,0.419047,1.0587449999999999e-06
A5,29.0,0.419047,1.056557e-06
A5,30.0,0.419047,1.0591819999999999e-06
A5,31.0,0.423882,7.31824e-07
A5,32.0,0.42871699999999996,7.17059e-07
A5,33.0,0.423882,7.15418e-07
A5,34.0,0.423882,7.13012e-07
A5,35.0,0.423882,7.11918e-07
A5,36.0,0.423882,7.10059e-07
A5,37.0,0.42871699999999996,7.10496e-07
A5,38.0,0.42871699999999996,7.09731e-07
A5,39.0,0.423882,7.09621e-07
A5,40.0,0.423882,7.092929999999999e-07
A5,41.0,0.39487099999999997,3.8149799999999997e-07
A6,1.0,0.375531,3.195485e-06
A6,2.0,0.38520099999999996,3.219985e-06
A6,3.0,0.38520099999999996,3.198985e-06
A6,4.0,0.399706,3.1832349999999998e-06
A6,5.0,0.39487099999999997,3.172736e-06
A6,6.0,0.399706,3.167485e-06
A6,7.0,0.399706,3.160485e-06
A6,8.0,0.399706,3.1534849999999998e-06
A6,9.0,0.40454199999999996,3.149985e-06
A6,10.0,0.40454199999999996,3.146486e-06
A6,11.0,0.409377,1.784117e-06
A6,12.0,0.409377,1.770117e-06
A6,13.0,0.409377,1.767492e-06
A6,14.0,0.41421199999999997,1.763117e-06
A6,15.0,0.41421199999999997,1.7596169999999999e-06
A6,16.0,0.409377,1.756117e-06
A6,17.0,0.41421199999999997,1.755242e-06
A6,18.0,0.41421199999999997,1.749992e-06
A6,19.0,0.41421199999999997,1.750867e-06
A6,20.0,0.419047,1.748242e-06
A6,21.0,0.419047,1.065307e-06
A6,22.0,0.419047,1.05262e-06
A6,23.0,0.423882,1.051307e-06
A6,24.0,0.423882,1.04562e-06
A6,25.0,0.423882,1.046495e-06
A6,26.0,0.419047,1.04737e-06
A6,27.0,0.419047,1.041245e-06
A6,28.0,0.423882,1.042557e-06
A6,29.0,0.419047,1.04037e-06
A6,30.0,0.419047,1.039932e-06
A6,31.0,0.42871699999999996,7.13778e-07
A6,32.0,0.423882,6.9945e-07
A6,33.0,0.42871699999999996,6.95403e-07
A6,34.0,0.42871699999999996,6.94637e-07
A6,35.0,0.423882,6.92668e-07
A6,36.0,0.43355299999999997,6.92012e-07
A6,37.0,0.42871699999999996,6.91575e-07
A6,38.0,0.43355299999999997,6.92231e-07
A6,39.0,0.43355299999999997,6.91028e-07
A6,40.0,0.43355299999999997,6.92559e-07
A6,41.0,0.39487099999999997,3.7099799999999997e-07
A7,1.0,0.39487099999999997,3.272485e-06
A7,2.0,0.39487099999999997,3.288235e-06
A7,3.0,0.39487099999999997,3.2689849999999998e-06
A7,4.0,0.399706,3.258485e-06
A7,5.0,0.399706,3.249735e-06
A7,6.0,0.399706,3.237485e-06
A7,7.0,0.399706,3.232235e-06
A7,8.0,0.40454199999999996,3.225235e-06
A7,9.0,0.40454199999999996,3.221735e-06
A7,10.0,0.40454199999999996,3.219985e-06
A7,11.0,0.409377,1.805991e-06
A7,12.0,0.409377,1.791117e-06
A7,13.0,0.409377,1.785867e-06
A7,14.0,0.41421199999999997,1.782367e-06
A7,15.0,0.41421199999999997,1.779742e-06
A7,16.0,0.409377,1.777992e-06
A7,17.0,0.41421199999999997,1.776242e-06
A7,18.0,0.409377,1.770992e-06
A7,19.0,0.41421199999999997,1.770992e-06
A7,20.0,0.41421199999999997,1.768366e-06
A7,21.0,0.41421199999999997,1.0727449999999999e-06
A7,22.0,0.41421199999999997,1.056557e-06
A7,23.0,0.419047,1.055682e-06
A7,24.0,0.419047,1.053057e-06
A7,25.0,0.419047,1.049557e-06
A7,26.0,0.419047,1.049557e-06
A7,27.0,0.419047,1.04737e-06
A7,28.0,0.419047,1.048245e-06
A7,29.0,0.419047,1.0438699999999999e-06
A7,30.0,0.419047,1.044745e-06
A7,31.0,0.423882,7.23184e-07
A7,32.0,0.423882,7.10606e-07
A7,33.0,0.423882,7.06778e-07
A7,34.0,0.42871699999999996,7.05356e-07
A7,35.0,0.423882,7.02949e-07
A7,36.0,0.423882,7.014179999999999e-07
A7,37.0,0.423882,7.04371e-07
A7,38.0,0.423882,7.00106e-07
A7,39.0,0.423882,6.99559e-07
A7,40.0,0.419047,6.99668e-07
A7,41.0,0.390036,3.7756e-07
A8,1.0,0.390036,3.2689849999999998e-06
A8,2.0,0.390036,3.293485e-06
A8,3.0,0.390036,3.319735e-06
A8,4.0,0.39487099999999997,3.314485e-06
A8,5.0,0.39487099999999997,3.300485e-06
A8,6.0,0.399706,3.293485e-06
A8,7.0,0.399706,3.286485e-06
A8,8.0,0.399706,3.277735e-06
A8,9.0,0.399706,3.272485e-06
A8,10.0,0.399706,3.265485e-06
A8,11.0,0.40454199999999996,1.840991e-06
A8,12.0,0.409377,1.827866e-06
A8,13.0,0.40454199999999996,1.823491e-06
A8,14.0,0.409377,1.819117e-06
A8,15.0,0.409377,1.8173659999999999e-06
A8,16.0,0.409377,1.814741e-06
A8,17.0,0.409377,1.807741e-06
A8,18.0,0.409377,1.805116e-06
A8,19.0,0.41421199999999997,1.821741e-06
A8,20.0,0.409377,1.826991e-06
A8,21.0,0.41421199999999997,1.114307e-06
A8,22.0,0.41421199999999997,1.09462e-06
A8,23.0,0.41421199999999997,1.0889319999999999e-06
A8,24.0,0.41421199999999997,1.08412e-06
A8,25.0,0.41421199999999997,1.081932e-06
A8,26.0,0.419047,1.08062e-06
A8,27.0,0.419047,1.081057e-06
A8,28.0,0.419047,1.074932e-06
A8,29.0,0.419047,1.07362e-06
A8,30.0,0.419047,1.071432e-06
A8,31.0,0.423882,7.46043e-07
A8,32.0,0.423882,7.30184e-07
A8,33.0,0.423882,7.25481e-07
A8,34.0,0.423882,7.24934e-07
A8,35.0,0.423882,7.23184e-07
A8,36.0,0.423882,7.2209e-07
A8,37.0,0.423882,7.20231e-07
A8,38.0,0.423882,7.18153e-07
A8,39.0,0.42871699999999996,7.17606e-07
A8,40.0,0.423882,7.16512e-07
A8,41.0,0.254652,3.35998e-07
A9,1.0,0.390036,3.282985e-06
A9,2.0,0.39487099999999997,3.307484e-06
A9,3.0,0.39487099999999997,3.291735e-06
A9,4.0,0.399706,3.279485e-06
A9,5.0,0.399706,3.2689849999999998e-06
A9,6.0,0.399706,3.260235e-06
A9,7.0,0.40454199999999996,3.254985e-06
A9,8.0,0.40454199999999996,3.251485e-06
A9,9.0,0.40454199999999996,3.244485e-06
A9,10.0,0.40454199999999996,3.237485e-06
A9,11.0,0.40454199999999996,1.820866e-06
A9,12.0,0.409377,1.805117e-06
A9,13.0,0.409377,1.799867e-06
A9,14.0,0.41421199999999997,1.796367e-06
A9,15.0,0.41421199999999997,1.792867e-06
A9,16.0,0.41421199999999997,1.791992e-06
A9,17.0,0.41421199999999997,1.784992e-06
A9,18.0,0.41421199999999997,1.786741e-06
A9,19.0,0.41421199999999997,1.784117e-06
A9,20.0,0.41421199999999997,1.779742e-06
A9,21.0,0.419047,1.07012e-06
A9,22.0,0.419047,1.0587449999999999e-06
A9,23.0,0.419047,1.052182e-06
A9,24.0,0.419047,1.048245e-06
A9,25.0,0.419047,1.047807e-06
A9,26.0,0.419047,1.046057e-06
A9,27.0,0.423882,1.046057e-06
A9,28.0,0.419047,1.042995e-06
A9,29.0,0.419047,1.04037e-06
A9,30.0,0.423882,1.04037e-06
A9,31.0,0.42871699999999996,7.04371e-07
A9,32.0,0.423882,6.89606e-07
A9,33.0,0.43355299999999997,6.85887e-07
A9,34.0,0.43355299999999997,6.837e-07
A9,35.0,0.42871699999999996,6.82715e-07
A9,36.0,0.42871699999999996,6.83481e-07
A9,37.0,0.42871699999999996,6.83153e-07
A9,38.0,0.42871699999999996,6.81293e-07
A9,39.0,0.42871699999999996,6.80528e-07
A9,40.0,0.42871699999999996,6.81512e-07
A9,41.0,0.264322,3.35998e-07
B1,1.0,0.375531,3.237485e-06
B1,2.0,0.38520099999999996,3.1814849999999997e-06
B1,3.0,0.38520099999999996,3.160485e-06
B1,4.0,0.390036,3.149985e-06
B1,5.0,0.390036,3.144736e-06
B1,6.0,0.390036,3.132485e-06
B1,7.0,0.39487099999999997,3.130736e-06
B1,8.0,0.39487099999999997,3.123736e-06
B1,9.0,0.399706,3.118486e-06
B1,10.0,0.399706,3.118486e-06
B1,11.0,0.40454199999999996,1.782367e-06
B1,12.0,0.399706,1.765742e-06
B1,13.0,0.40454199999999996,1.764867e-06
B1,14.0,0.40454199999999996,1.7587419999999999e-06
B1,15.0,0.40454199999999996,1.7596169999999999e-06
B1,16.0,0.40454199999999996,1.756117e-06
B1,17.0,0.409377,1.756117e-06
B1,18.0,0.409377,1.753492e-06
B1,19.0,0.409377,1.754367e-06
B1,20.0,0.409377,1.752617e-06
B1,21.0,0.41421199999999997,1.072307e-06
B1,22.0,0.41421199999999997,1.0578699999999999e-06
B1,23.0,0.409377,1.053057e-06
B1,24.0,0.419047,1.053932e-06
B1,25.0,0.419047,1.05087e-06
B1,26.0,0.41421199999999997,1.051745e-06
B1,27.0,0.419047,1.048682e-06
B1,28.0,0.41421199999999997,1.048682e-06
B1,29.0,0.41421199999999997,1.048682e-06
B1,30.0,0.419047,1.04737e-06
B1,31.0,0.423882,7.17278e-07
B1,32.0,0.423882,7.05137e-07
B1,33.0,0.423882,7.003249999999999e-07
B1,34.0,0.419047,6.99778e-07
B1,35.0,0.423882,6.99231e-07
B1,36.0,0.42871699999999996,6.978089999999999e-07
B1,37.0,0.423882,6.99012e-07
B1,38.0,0.423882,6.978089999999999e-07
B1,39.0,0.419047,6.97262e-07
B1,40.0,0.423882,6.97262e-07
B1,41.0,0.278827,3.21998e-07
B10,1.0,0.380366,3.345985e-06
B10,2.0,0.38520099999999996,3.319735e-06
B10,3.0,0.390036,3.295235e-06
B10,4.0,0.390036,3.282985e-06
B10,5.0,0.39487099999999997,3.272485e-06
B10,6.0,0.39487099999999997,3.263735e-06
B10,7.0,0.399706,3.256735e-06
B10,8.0,0.399706,3.249735e-06
B10,9.0,0.399706,3.244485e-06
B10,10.0,0.399706,3.2392349999999997e-06
B10,11.0,0.40454199999999996,1.797241e-06
B10,12.0,0.40454199999999996,1.781492e-06
B10,13.0,0.40454199999999996,1.777117e-06
B10,14.0,0.40454199999999996,1.7744909999999999e-06
B10,15.0,0.409377,1.770117e-06
B10,16.0,0.40454199999999996,1.764867e-06
B10,17.0,0.409377,1.761367e-06
B10,18.0,0.409377,1.760492e-06
B10,19.0,0.409377,1.7578669999999999e-06
B10,20.0,0.409377,1.755242e-06
B10,21.0,0.41421199999999997,1.055682e-06
B10,22.0,0.41421199999999997,1.039495e-06
B10,23.0,0.419047,1.034682e-06
B10,24.0,0.41421199999999997,1.031182e-06
B10,25.0,0.41421199999999997,1.030745e-06
B10,26.0,0.41421199999999997,1.028557e-06
B10,27.0,0.419047,1.027682e-06
B10,28.0,0.41421199999999997,1.027245e-06
B10,29.0,0.419047,1.025932e-06
B10,30.0,0.419047,1.023745e-06
B10,31.0,0.419047,7.092929999999999e-07
B10,32.0,0.423882,6.975899999999999e-07
B10,33.0,0.423882,6.942e-07
B10,34.0,0.423882,6.92012e-07
B10,35.0,0.423882,6.91684e-07
B10,36.0,0.419047,6.90262e-07
B10,37.0,0.423882,6.89825e-07
B10,38.0,0.419047,6.892779999999999e-07
B10,39.0,0.42871699999999996,6.88403e-07
B10,40.0,0.423882,6.89825e-07
B10,41.0,0.283663,3.21998e-07
B11,1.0,0.390036,3.2969849999999997e-06
B11,2.0,0.390036,3.251485e-06
B11,3.0,0.39487099999999997,3.232235e-06
B11,4.0,0.399706,3.219985e-06
B11,5.0,0.399706,3.2129849999999998e-06
B11,6.0,0.40454199999999996,3.207735e-06
B11,7.0,0.40454199999999996,3.197235e-06
B11,8.0,0.40454199999999996,3.195485e-06
B11,9.0,0.40454199999999996,3.188485e-06
B11,10.0,0.40454199999999996,3.1832349999999998e-06
B11,11.0,0.409377,1.771866e-06
B11,12.0,0.409377,1.756117e-06
B11,13.0,0.409377,1.750867e-06
B11,14.0,0.409377,1.749992e-06
B11,15.0,0.409377,1.7438669999999999e-06
B11,16.0,0.41421199999999997,1.7438669999999999e-06
B11,17.0,0.41421199999999997,1.741242e-06
B11,18.0,0.41421199999999997,1.739492e-06
B11,19.0,0.409377,1.735992e-06
B11,20.0,0.41421199999999997,1.733367e-06
B11,21.0,0.41421199999999997,1.053932e-06
B11,22.0,0.419047,1.041682e-06
B11,23.0,0.41421199999999997,1.036432e-06
B11,24.0,0.419047,1.037745e-06
B11,25.0,0.419047,1.03512e-06
B11,26.0,0.419047,1.03512e-06
B11,27.0,0.419047,1.033807e-06
B11,28.0,0.419047,1.031182e-06
B11,29.0,0.419047,1.030745e-06
B11,30.0,0.419047,1.027682e-06
B11,31.0,0.423882,7.0634e-07
B11,32.0,0.42871699999999996,6.942e-07
B11,33.0,0.423882,6.92559e-07
B11,34.0,0.42871699999999996,6.905899999999999e-07
B11,35.0,0.42871699999999996,6.90262e-07
B11,36.0,0.423882,6.89825e-07
B11,37.0,0.423882,6.88184e-07
B11,38.0,0.43355299999999997,6.88293e-07
B11,39.0,0.42871699999999996,6.8709e-07
B11,40.0,0.42871699999999996,6.88293e-07
B11,41.0,0.370695,3.3731099999999997e-07
B12,1.0,0.38520099999999996,3.422984e-06
B12,2.0,0.390036,3.389734e-06
B12,3.0,0.390036,3.365234e-06
B12,4.0,0.39487099999999997,3.349484e-06
B12,5.0,0.39487099999999997,3.335485e-06
B12,6.0,0.39487099999999997,3.3284849999999998e-06
B12,7.0,0.399706,3.319735e-06
B12,8.0,0.399706,3.312735e-06
B12,9.0,0.399706,3.309235e-06
B12,10.0,0.399706,3.2987349999999998e-06
B12,11.0,0.40454199999999996,1.840991e-06
B12,12.0,0.40454199999999996,1.825241e-06
B12,13.0,0.40454199999999996,1.821742e-06
B12,14.0,0.409377,1.8173669999999999e-06
B12,15.0,0.40454199999999996,1.813866e-06
